# n,  x, eps, mun, mun_std, mup, mup_std,  mue, P, P_e, P_std, E, E_std
2.1200000000e-01 5.7660493959e-02 2.0261367551e+02 5.0483849481e+01 1.4974387374e+01 -8.9360836742e+01 1.8117193400e+01 1.4062668622e+02 5.5514100179e+00 4.2974751098e-01 2.4089111740e+00 1.6234439485e+01 4.0624085491e+00
2.1300000000e-01 5.7726321908e-02 2.0359378649e+02 5.0862043096e+01 1.5145015321e+01 -8.9256982889e+01 1.8333613730e+01 1.4090102598e+02 5.6284129085e+00 4.3311087319e-01 2.4487637262e+00 1.6349013348e+01 4.1061374193e+00
2.1400000000e-01 5.7789390525e-02 2.0457432168e+02 5.1241454699e+01 1.5316924507e+01 -8.9149100982e+01 1.8551893507e+01 1.4117255568e+02 5.7060690715e+00 4.3645918603e-01 2.4891120041e+00 1.6464495885e+01 4.1501645274e+00
2.1500000000e-01 5.7849702297e-02 2.0555528381e+02 5.1622066693e+01 1.5490117116e+01 -8.9037209542e+01 1.8772040770e+01 1.4144127623e+02 5.7843776911e+00 4.3979193502e-01 2.5299592646e+00 1.6580887153e+01 4.1944909310e+00
2.1600000000e-01 5.7907260126e-02 2.0653667560e+02 5.2003861271e+01 1.5664594100e+01 -8.8921327448e+01 1.8994063197e+01 1.4170718872e+02 5.8633378511e+00 4.4310860963e-01 2.5713091819e+00 1.6698187066e+01 4.2391176857e+00
2.1700000000e-01 5.7962067199e-02 2.0751849978e+02 5.2386820575e+01 1.5840368021e+01 -8.8801473679e+01 1.9217979447e+01 1.4197029426e+02 5.9429485420e+00 4.4640870208e-01 2.6131670951e+00 1.6816395535e+01 4.2840458446e+00
2.1800000000e-01 5.8014127080e-02 2.0850075899e+02 5.2770926446e+01 1.6017444063e+01 -8.8677667645e+01 1.9443805316e+01 1.4223059409e+02 6.0232086557e+00 4.4969170850e-01 2.6555377434e+00 1.6935512230e+01 4.3292764584e+00
2.1900000000e-01 5.8063443648e-02 2.0948345589e+02 5.3156160540e+01 1.6195813471e+01 -8.8549929006e+01 1.9671532805e+01 1.4248808955e+02 6.1041169812e+00 4.5295712840e-01 2.6984225534e+00 1.7055536716e+01 4.3748105752e+00
2.2000000000e-01 5.8110021121e-02 2.1046659309e+02 5.3542504444e+01 1.6375509245e+01 -8.8418277597e+01 1.9901209191e+01 1.4274278204e+02 6.1856722188e+00 4.5620446510e-01 2.7418310731e+00 1.7176468497e+01 4.4206492408e+00
2.2100000000e-01 5.8153864041e-02 2.1145017317e+02 5.3929939407e+01 1.6556508104e+01 -8.8282733670e+01 2.0132817804e+01 1.4299467308e+02 6.2678729621e+00 4.5943322568e-01 2.7857627717e+00 1.7298306833e+01 4.4667934978e+00
2.2200000000e-01 5.8194977282e-02 2.1243419869e+02 5.4318446698e+01 1.6738828395e+01 -8.8143317565e+01 2.0366373807e+01 1.4324376426e+02 6.3507177128e+00 4.6264292126e-01 2.8302233730e+00 1.7421051019e+01 4.5132443864e+00
2.2300000000e-01 5.8233366033e-02 2.1341867215e+02 5.4708007194e+01 1.6922473412e+01 -8.8000050091e+01 2.0601895479e+01 1.4349005728e+02 6.4342048705e+00 4.6583306698e-01 2.8752175760e+00 1.7544700019e+01 4.5600029436e+00
2.2400000000e-01 5.8269035776e-02 2.1440359607e+02 5.5098601818e+01 1.7107452460e+01 -8.7852952070e+01 2.0839402523e+01 1.4373355389e+02 6.5183327393e+00 4.6900318181e-01 2.9207511477e+00 1.7669252882e+01 4.6070702034e+00
2.2500000000e-01 5.8301992339e-02 2.1538897288e+02 5.5490211210e+01 1.7293759198e+01 -8.7702044741e+01 2.1078888605e+01 1.4397425595e+02 6.6030995245e+00 4.7215278943e-01 2.9668251347e+00 1.7794708403e+01 4.6544471969e+00
2.2600000000e-01 5.8332241847e-02 2.1637480503e+02 5.5882815890e+01 1.7481413620e+01 -8.7547349517e+01 2.1320385581e+01 1.4421216541e+02 6.6885033303e+00 4.7528141767e-01 3.0134476474e+00 1.7921065314e+01 4.7021349518e+00
2.2700000000e-01 5.8359790675e-02 2.1736109489e+02 5.6276396177e+01 1.7670412369e+01 -8.7388888072e+01 2.1563897108e+01 1.4444728425e+02 6.7745421707e+00 4.7838859824e-01 3.0606211218e+00 1.8048322152e+01 4.7501344924e+00
2.2800000000e-01 5.8384645583e-02 2.1834784483e+02 5.6670932326e+01 1.7860756900e+01 -8.7226682273e+01 2.1809431902e+01 1.4467961460e+02 6.8612139533e+00 4.8147386835e-01 3.1083493694e+00 1.8176477443e+01 4.7984468398e+00
2.2900000000e-01 5.8406813546e-02 2.1933505718e+02 5.7066404397e+01 1.8052469300e+01 -8.7060754220e+01 2.2057019380e+01 1.4490915862e+02 6.9485164948e+00 4.8453676895e-01 3.1566407817e+00 1.8305529528e+01 4.8470730114e+00
2.3000000000e-01 5.8426301886e-02 2.2032273422e+02 5.7462792276e+01 1.8245529784e+01 -8.6891126291e+01 2.2306642584e+01 1.4513591857e+02 7.0364475091e+00 4.8757684629e-01 3.2054938845e+00 1.8435476612e+01 4.8960140211e+00
2.3100000000e-01 5.8443118146e-02 2.2131087821e+02 5.7860075727e+01 1.8439965015e+01 -8.6717821024e+01 2.2558346574e+01 1.4535989675e+02 7.1250046160e+00 4.9059365072e-01 3.2549182726e+00 1.8566316799e+01 4.9452708791e+00
2.3200000000e-01 5.8457270198e-02 2.2229949138e+02 5.8258234428e+01 1.8635768928e+01 -8.6540861142e+01 2.2812122148e+01 1.4558109557e+02 7.2141853392e+00 4.9358673801e-01 3.3049159982e+00 1.8698048112e+01 4.9948445919e+00
2.3300000000e-01 5.8468766159e-02 2.2328857591e+02 5.8657247862e+01 1.8832958368e+01 -8.6360269639e+01 2.3068004978e+01 1.4579951750e+02 7.3039871033e+00 4.9655566849e-01 3.3554939301e+00 1.8830668408e+01 5.0447361620e+00
2.3400000000e-01 5.8477614454e-02 2.2427813395e+02 5.9057095420e+01 1.9031520967e+01 -8.6176069672e+01 2.3325978352e+01 1.4601516509e+02 7.3944072373e+00 4.9950000795e-01 3.4066532747e+00 1.8964175458e+01 5.0949465880e+00
2.3500000000e-01 5.8483823687e-02 2.2526816762e+02 5.9457756334e+01 1.9231473328e+01 -8.5988284570e+01 2.3586079136e+01 1.4622804090e+02 7.4854429722e+00 5.0241932628e-01 3.4584012521e+00 1.9098566904e+01 5.1454768644e+00
2.3600000000e-01 5.8487402858e-02 2.2625867900e+02 5.9859209795e+01 1.9432817323e+01 -8.5796937875e+01 2.3848305112e+01 1.4643814767e+02 7.5770914482e+00 5.0531320004e-01 3.5107405855e+00 1.9233840312e+01 5.1963279816e+00
2.3700000000e-01 5.8488361125e-02 2.2724967012e+02 6.0261434730e+01 1.9635556825e+01 -8.5602053378e+01 2.4112675086e+01 1.4664548812e+02 7.6693497041e+00 5.0818120990e-01 3.5636770220e+00 1.9369993029e+01 5.2475009258e+00
2.3800000000e-01 5.8486707876e-02 2.2824114299e+02 6.0664410125e+01 1.9839698915e+01 -8.5403654881e+01 2.4379204783e+01 1.4685006501e+02 7.7622146888e+00 5.1102294158e-01 3.6172150305e+00 1.9507022445e+01 5.2989966788e+00
2.3900000000e-01 5.8482452830e-02 2.2923309959e+02 6.1068114744e+01 2.0045249333e+01 -8.5201766498e+01 2.4647904731e+01 1.4705188124e+02 7.8556832514e+00 5.1383798707e-01 3.6713593078e+00 1.9644925735e+01 5.3508162182e+00
2.4000000000e-01 5.8475605931e-02 2.3022554184e+02 6.1472527245e+01 2.0252215032e+01 -8.4996412522e+01 2.4918795226e+01 1.4725093977e+02 7.9497521506e+00 5.1662594365e-01 3.7261156504e+00 1.9783699947e+01 5.4029605169e+00
2.4100000000e-01 5.8466177308e-02 2.3121847163e+02 6.1877626274e+01 2.0460596634e+01 -8.4787617269e+01 2.5191880557e+01 1.4744724354e+02 8.0444180518e+00 5.1938641338e-01 3.7814868264e+00 1.9923342124e+01 5.4554305434e+00
2.4200000000e-01 5.8454177377e-02 2.3221189082e+02 6.2283390278e+01 2.0670408580e+01 -8.4575405351e+01 2.5467188471e+01 1.4764079563e+02 8.1396775220e+00 5.2211900452e-01 3.8374804023e+00 2.0063849106e+01 5.5082272615e+00
2.4300000000e-01 5.8439616786e-02 2.3320580123e+02 6.2689797680e+01 2.0881638776e+01 -8.4359801472e+01 2.5744706526e+01 1.4783159915e+02 8.2355270413e+00 5.2482333099e-01 3.8940965453e+00 2.0205217674e+01 5.5613516303e+00
2.4400000000e-01 5.8422506364e-02 2.3420020462e+02 6.3096826755e+01 2.1094299025e+01 -8.4140830494e+01 2.6024465538e+01 1.4801965725e+02 8.3319629913e+00 5.2749901177e-01 3.9513424096e+00 2.0347444478e+01 5.6148046041e+00
2.4500000000e-01 5.8402857216e-02 2.3519510274e+02 6.3504455751e+01 2.1308406159e+01 -8.3918517411e+01 2.6306483117e+01 1.4820497316e+02 8.4289816728e+00 5.3014567224e-01 4.0092247405e+00 2.0490526071e+01 5.6685871322e+00
2.4600000000e-01 5.8380680616e-02 2.3619049729e+02 6.3912662813e+01 2.1523956167e+01 -8.3692887328e+01 2.6590768883e+01 1.4838755014e+02 8.5265792812e+00 5.3276294299e-01 4.0677465733e+00 2.0634458946e+01 5.7227001593e+00
2.4700000000e-01 5.8355988098e-02 2.3718638993e+02 6.4321425985e+01 2.1740947508e+01 -8.3463965552e+01 2.6877327548e+01 1.4856739153e+02 8.6247519311e+00 5.3535046098e-01 4.1269109427e+00 2.0779239423e+01 5.7771446248e+00
2.4800000000e-01 5.8328791381e-02 2.3818278227e+02 6.4730723270e+01 2.1959397088e+01 -8.3231777444e+01 2.7166186406e+01 1.4874450072e+02 8.7234956459e+00 5.3790786873e-01 4.1867257361e+00 2.0924863765e+01 5.8319214630e+00
2.4900000000e-01 5.8299102399e-02 2.3917967590e+02 6.5140532573e+01 2.2179301361e+01 -8.2996348543e+01 2.7457344312e+01 1.4891888112e+02 8.8228063556e+00 5.4043481485e-01 4.2471940134e+00 2.1071328120e+01 5.8870316033e+00
2.5000000000e-01 5.8266933263e-02 2.4017707235e+02 6.5550831770e+01 2.2400676152e+01 -8.2757704429e+01 2.7750838012e+01 1.4909053620e+02 8.9226799082e+00 5.4293095358e-01 4.3083223757e+00 2.1218628556e+01 5.9424759694e+00
2.5100000000e-01 5.8232296329e-02 2.4117497314e+02 6.5961598656e+01 2.2623510661e+01 -8.2515870854e+01 2.8046658601e+01 1.4925946951e+02 9.0231120543e+00 5.4539594577e-01 4.3701127920e+00 2.1366761050e+01 5.9982554803e+00
2.5200000000e-01 5.8195204104e-02 2.4217337971e+02 6.6372810939e+01 2.2847825816e+01 -8.2270873674e+01 2.8344834252e+01 1.4942568461e+02 9.1240984679e+00 5.4782945785e-01 4.4325734427e+00 2.1515721422e+01 6.0543710491e+00
2.5300000000e-01 5.8155669298e-02 2.4317229348e+02 6.6784446314e+01 2.3073611335e+01 -8.2022738807e+01 2.8645370068e+01 1.4958918512e+02 9.2256347283e+00 5.5023116246e-01 4.4957054228e+00 2.1665505466e+01 6.1108235838e+00
2.5400000000e-01 5.8113704809e-02 2.4417171583e+02 6.7196482415e+01 2.3300887471e+01 -8.1771492287e+01 2.8948287464e+01 1.4974997470e+02 9.3277163351e+00 5.5260073846e-01 4.5595178370e+00 2.1816108849e+01 6.1676139867e+00
2.5500000000e-01 5.8069323722e-02 2.4517164809e+02 6.7608896806e+01 2.3529639235e+01 -8.1517160257e+01 2.9253581543e+01 1.4990805706e+02 9.4303386983e+00 5.5493787093e-01 4.6240106772e+00 2.1967527137e+01 6.2247431547e+00
2.5600000000e-01 5.8022539292e-02 2.4617209157e+02 6.8021667067e+01 2.3759897535e+01 -8.1259768885e+01 2.9561303796e+01 1.5006343595e+02 9.5334971473e+00 5.5724225109e-01 4.6891953187e+00 2.2119755853e+01 6.2822119790e+00
2.5700000000e-01 5.7973364956e-02 2.4717304752e+02 6.8434770659e+01 2.3991654039e+01 -8.0999344506e+01 2.9871448455e+01 1.5021611516e+02 9.6371869234e+00 5.5951357648e-01 4.7550726640e+00 2.2272790360e+01 6.3400213451e+00
2.5800000000e-01 5.7921814297e-02 2.4817451714e+02 6.8848185107e+01 2.4224899551e+01 -8.0735913410e+01 3.0184009558e+01 1.5036609851e+02 9.7414031914e+00 5.6175155062e-01 4.8216451713e+00 2.2426626020e+01 6.3981721328e+00
2.5900000000e-01 5.7867901101e-02 2.4917650162e+02 6.9261887803e+01 2.4459677187e+01 -8.0469502083e+01 3.0499054892e+01 1.5051338988e+02 9.8461410287e+00 5.6395588384e-01 4.8889278780e+00 2.2581258013e+01 6.4566652161e+00
2.6000000000e-01 5.7811639298e-02 2.5017900207e+02 6.9675856198e+01 2.4695939560e+01 -8.0200136988e+01 3.0816525105e+01 1.5065799318e+02 9.9513954379e+00 5.6612629252e-01 4.9569102401e+00 2.2736681502e+01 6.5155014632e+00
2.6100000000e-01 5.7753042956e-02 2.5118201959e+02 7.0090067634e+01 2.4933733765e+01 -7.9927844707e+01 3.1136497892e+01 1.5079991234e+02 1.0057161335e+01 5.6826249920e-01 5.0256104809e+00 2.2892891506e+01 6.5746817363e+00
2.6200000000e-01 5.7692126312e-02 2.5218555523e+02 7.0504499549e+01 2.5173042189e+01 -7.9652651777e+01 3.1458948252e+01 1.5093915133e+02 1.0163433562e+01 5.7036423291e-01 5.0950268244e+00 2.3049883057e+01 6.6342068916e+00
2.6300000000e-01 5.7628903782e-02 2.5318960999e+02 7.0919129270e+01 2.5413892069e+01 -7.9374584907e+01 3.1783928636e+01 1.5107571418e+02 1.0270206879e+01 5.7243122951e-01 5.1651694488e+00 2.3207651005e+01 6.6940777796e+00
2.6400000000e-01 5.7563389914e-02 2.5419418482e+02 7.1333934124e+01 2.5656263400e+01 -7.9093670818e+01 3.2111420094e+01 1.5120960494e+02 1.0377475973e+01 5.7446323107e-01 5.2360383841e+00 2.3366190137e+01 6.7542952443e+00
2.6500000000e-01 5.7495599347e-02 2.5519928065e+02 7.1748891481e+01 2.5900171909e+01 -7.8809936186e+01 3.2441448874e+01 1.5134082767e+02 1.0485235450e+01 5.7645998540e-01 5.3076406725e+00 2.3525495220e+01 6.8148601240e+00
2.6600000000e-01 5.7425546945e-02 2.5620489836e+02 7.2163978661e+01 2.6145626987e+01 -7.8523407831e+01 3.2774038355e+01 1.5146938649e+02 1.0593479846e+01 5.7842124792e-01 5.3799831530e+00 2.3685560870e+01 6.8757732506e+00
2.6700000000e-01 5.7353247653e-02 2.5721103879e+02 7.2579173002e+01 2.6392624394e+01 -7.8234112552e+01 3.3109187133e+01 1.5159528555e+02 1.0702203617e+01 5.8034677975e-01 5.4530679086e+00 2.3846381671e+01 6.9370354499e+00
2.6800000000e-01 5.7278716570e-02 2.5821770272e+02 7.2994451858e+01 2.6641174249e+01 -7.7942077169e+01 3.3446923617e+01 1.5171852903e+02 1.0811401150e+01 5.8223634884e-01 5.5269024846e+00 2.4007952126e+01 6.9986475415e+00
2.6900000000e-01 5.7201968899e-02 2.5922489092e+02 7.3409792586e+01 2.6891282405e+01 -7.7647328506e+01 3.3787262333e+01 1.5183912109e+02 1.0921066754e+01 5.8408972927e-01 5.6014908010e+00 2.4170266676e+01 7.0606103388e+00
2.7000000000e-01 5.7123020012e-02 2.6023260408e+02 7.3825172530e+01 2.7142942953e+01 -7.7349893473e+01 3.4130203551e+01 1.5195706600e+02 1.1031194677e+01 5.8590670221e-01 5.6768365533e+00 2.4333319627e+01 7.1229246485e+00
2.7100000000e-01 5.7041885364e-02 2.6124084288e+02 7.4240569060e+01 2.7396187011e+01 -7.7049798936e+01 3.4475793552e+01 1.5207236800e+02 1.1141779085e+01 5.8768705483e-01 5.7529507647e+00 2.4497105273e+01 7.1855912715e+00
2.7200000000e-01 5.6958580521e-02 2.6224960794e+02 7.4655959552e+01 2.7650989323e+01 -7.6747071791e+01 3.4824015571e+01 1.5218503134e+02 1.1252814080e+01 5.8943058073e-01 5.8298318968e+00 2.4661617801e+01 7.2486110020e+00
2.7300000000e-01 5.6873121229e-02 2.6325889984e+02 7.5071321463e+01 2.7907362100e+01 -7.6441738917e+01 3.5174883748e+01 1.5229506038e+02 1.1364293698e+01 5.9113708091e-01 5.9074866472e+00 2.4826851370e+01 7.3119846279e+00
2.7400000000e-01 5.6785523263e-02 2.6426871913e+02 7.5486632231e+01 2.8165325780e+01 -7.6133827171e+01 3.5528445381e+01 1.5240245940e+02 1.1476211902e+01 5.9280636177e-01 5.9859231136e+00 2.4992800062e+01 7.3757129305e+00
2.7500000000e-01 5.6695802580e-02 2.6527906629e+02 7.5901869293e+01 2.8424868598e+01 -7.5823363500e+01 3.5884693888e+01 1.5250723279e+02 1.1588562597e+01 5.9443823729e-01 6.0651438959e+00 2.5159457822e+01 7.4397966849e+00
2.7600000000e-01 5.6603975176e-02 2.6628994180e+02 7.6317010180e+01 2.8685998528e+01 -7.5510374716e+01 3.6243636687e+01 1.5260938490e+02 1.1701339612e+01 5.9603252703e-01 6.1451545879e+00 2.5326818638e+01 7.5042366594e+00
2.7700000000e-01 5.6510057204e-02 2.6730134605e+02 7.6732032430e+01 2.8948728276e+01 -7.5194887707e+01 3.6605311892e+01 1.5270892014e+02 1.1814536722e+01 5.9758905788e-01 6.2259621818e+00 2.5494876363e+01 7.5690336160e+00
2.7800000000e-01 5.6414064879e-02 2.6831327943e+02 7.7146913588e+01 2.9213063115e+01 -7.4876929320e+01 3.6969735713e+01 1.5280584291e+02 1.1928147634e+01 5.9910766276e-01 6.3075723037e+00 2.5663624773e+01 7.6341883101e+00
2.7900000000e-01 5.6316014542e-02 2.6932574227e+02 7.7561631376e+01 2.9478994985e+01 -7.4556526292e+01 3.7336898525e+01 1.5290015767e+02 1.2042165993e+01 6.0058818153e-01 6.3899878149e+00 2.5833057715e+01 7.6997014905e+00
2.8000000000e-01 5.6215922567e-02 2.7033873484e+02 7.7976163336e+01 2.9746530505e+01 -7.4233705496e+01 3.7706826624e+01 1.5299186883e+02 1.2156585388e+01 6.0203045975e-01 6.4732122701e+00 2.6003168749e+01 7.7655738993e+00
2.8100000000e-01 5.6113805515e-02 2.7135225741e+02 7.8390487298e+01 3.0015674718e+01 -7.3908493626e+01 3.8079526928e+01 1.5308098092e+02 1.2271399341e+01 6.0343435090e-01 6.5572527079e+00 2.6173951614e+01 7.8318062724e+00
2.8200000000e-01 5.6009679934e-02 2.7236631015e+02 7.8804580930e+01 3.0286449231e+01 -7.3580917464e+01 3.8455052159e+01 1.5316749839e+02 1.2386601323e+01 6.0479971356e-01 6.6421187445e+00 2.6345399771e+01 7.8983993385e+00
2.8300000000e-01 5.5903562518e-02 2.7338089326e+02 7.9218422158e+01 3.0558835635e+01 -7.3251003610e+01 3.8833373395e+01 1.5325142577e+02 1.2502184745e+01 6.0612641372e-01 6.7278097890e+00 2.6517506830e+01 7.9653538202e+00
2.8400000000e-01 5.5795470014e-02 2.7439600683e+02 7.9631988794e+01 3.0832860929e+01 -7.2918778769e+01 3.9214543297e+01 1.5333276756e+02 1.2618142957e+01 6.0741432346e-01 6.8143366503e+00 2.6690266183e+01 8.0326704331e+00
2.8500000000e-01 5.5685419249e-02 2.7541165096e+02 8.0045258851e+01 3.1108505592e+01 -7.2584269459e+01 3.9598543404e+01 1.5341152831e+02 1.2734469263e+01 6.0866332139e-01 6.9016987420e+00 2.6863671285e+01 8.1003498863e+00
2.8600000000e-01 5.5573427127e-02 2.7642782568e+02 8.0458210319e+01 3.1385801614e+01 -7.2247502242e+01 3.9985432504e+01 1.5348771256e+02 1.2851156906e+01 6.0987329268e-01 6.9899097122e+00 2.7037715474e+01 8.1683928823e+00
2.8700000000e-01 5.5459510634e-02 2.7744453099e+02 8.0870821283e+01 3.1664732718e+01 -7.1908503614e+01 4.0375191040e+01 1.5356132490e+02 1.2968199079e+01 6.1104412906e-01 7.0789657139e+00 2.7212392045e+01 8.2368001167e+00
2.8800000000e-01 5.5343686794e-02 2.7846176684e+02 8.1283069905e+01 3.1945292667e+01 -7.1567299959e+01 4.0767824251e+01 1.5363236986e+02 1.3085588928e+01 6.1217572827e-01 7.1688722352e+00 2.7387694242e+01 8.3055722788e+00
2.8900000000e-01 5.5225972725e-02 2.7947953314e+02 8.1694934411e+01 3.2227518107e+01 -7.1223917659e+01 4.1163390470e+01 1.5370085207e+02 1.3203319540e+01 6.1326799494e-01 7.2596432210e+00 2.7563615276e+01 8.3747100507e+00
2.9000000000e-01 5.5106385603e-02 2.8049782976e+02 8.2106393106e+01 3.2511382162e+01 -7.0878383005e+01 4.1561863844e+01 1.5376677611e+02 1.3321383958e+01 6.1432083998e-01 7.3512748193e+00 2.7740148291e+01 8.4442141084e+00
2.9100000000e-01 5.4984942645e-02 2.8151665656e+02 8.2517424458e+01 3.2796929136e+01 -7.0530722134e+01 4.1963316421e+01 1.5383014659e+02 1.3439775180e+01 6.1533418047e-01 7.4437838385e+00 2.7917286463e+01 8.5140851209e+00
2.9200000000e-01 5.4861661148e-02 2.8253601330e+02 8.2928006844e+01 3.3084128482e+01 -7.0180961297e+01 4.2367715971e+01 1.5389096814e+02 1.3558486153e+01 6.1630794018e-01 7.5371661971e+00 2.8095022759e+01 8.5843237506e+00
2.9300000000e-01 5.4736558436e-02 2.8355589974e+02 8.3338118867e+01 3.3373002536e+01 -6.9829126501e+01 4.2775097500e+01 1.5394924537e+02 1.3677509774e+01 6.1724204879e-01 7.6314316876e+00 2.8273350260e+01 8.6549306533e+00
2.9400000000e-01 5.4609651919e-02 2.8457631559e+02 8.3747739211e+01 3.3663538569e+01 -6.9475243713e+01 4.3185462823e+01 1.5400498293e+02 1.3796838907e+01 6.1813644286e-01 7.7265806923e+00 2.8452261954e+01 8.7259064781e+00
2.9500000000e-01 5.4480959011e-02 2.8559726053e+02 8.4156846603e+01 3.3955749636e+01 -6.9119338834e+01 4.3598841800e+01 1.5405818544e+02 1.3916466367e+01 6.1899106458e-01 7.8226216154e+00 2.8631750766e+01 8.7972518675e+00
2.9600000000e-01 5.4350497206e-02 2.8661873418e+02 8.4565419888e+01 3.4249670584e+01 -6.8761437678e+01 4.4015280290e+01 1.5410885756e+02 1.4036384927e+01 6.1980586290e-01 7.9195695126e+00 2.8811809597e+01 8.8689674574e+00
2.9700000000e-01 5.4218284049e-02 2.8764073613e+02 8.4973437983e+01 3.4545232586e+01 -6.8401565986e+01 4.4434702030e+01 1.5415700397e+02 1.4156587318e+01 6.2058079313e-01 8.0174065627e+00 2.8992431287e+01 8.9410538770e+00
2.9800000000e-01 5.4084337089e-02 2.8866326594e+02 8.5380879965e+01 3.4842528542e+01 -6.8039749327e+01 4.4857245958e+01 1.5420262929e+02 1.4277066235e+01 6.2131581626e-01 8.1161665568e+00 2.9173608697e+01 9.0135117491e+00
2.9900000000e-01 5.3948673957e-02 2.8968632311e+02 8.5787724970e+01 3.5141484632e+01 -6.7676013263e+01 4.5282827813e+01 1.5424573823e+02 1.4397814335e+01 6.2201090015e-01 8.2158295192e+00 2.9355334591e+01 9.0863416898e+00
3.0000000000e-01 5.3811312274e-02 2.9070990712e+02 8.6193952253e+01 3.5442167303e+01 -6.7310383183e+01 4.5711532460e+01 1.5428633543e+02 1.4518824234e+01 6.2266601811e-01 8.3164212556e+00 2.9537601744e+01 9.1595443087e+00
3.0100000000e-01 5.3672269715e-02 2.9173401739e+02 8.6599541146e+01 3.5744559979e+01 -6.6942884420e+01 4.6143359712e+01 1.5432442557e+02 1.4640088513e+01 6.2328114987e-01 8.4179400631e+00 2.9720402849e+01 9.2331202088e+00
3.0200000000e-01 5.3531564005e-02 2.9275865332e+02 8.7004471164e+01 3.6048634808e+01 -6.6573542165e+01 4.6578288897e+01 1.5436001333e+02 1.4761599726e+01 6.2385628161e-01 8.5203823083e+00 2.9903730621e+01 9.3070699868e+00
3.0300000000e-01 5.3389212867e-02 2.9378381428e+02 8.7408721883e+01 3.6354438662e+01 -6.6202381496e+01 4.7016378312e+01 1.5439310338e+02 1.4883350384e+01 6.2439140505e-01 8.6237667559e+00 3.0087577723e+01 9.3813942328e+00
3.0400000000e-01 5.3245234054e-02 2.9480949956e+02 8.7812272957e+01 3.6661943098e+01 -6.5829427442e+01 4.7457601667e+01 1.5442370040e+02 1.5005332967e+01 6.2488651810e-01 8.7280878753e+00 3.0271936742e+01 9.4560935306e+00
3.0500000000e-01 5.3099645361e-02 2.9583570846e+02 8.8215104267e+01 3.6971196479e+01 -6.5454704806e+01 4.7902058625e+01 1.5445180907e+02 1.5127539932e+01 6.2534162484e-01 8.8333654473e+00 3.0456800321e+01 9.5311684574e+00
3.0600000000e-01 5.2952464599e-02 2.9686244020e+02 8.8617195735e+01 3.7282165238e+01 -6.5078238355e+01 4.8349695418e+01 1.5447743409e+02 1.5249963703e+01 6.2575673534e-01 8.9395934682e+00 3.0642161012e+01 9.6066195843e+00
3.0700000000e-01 5.2803709598e-02 2.9788969401e+02 8.9018527445e+01 3.7594868796e+01 -6.4700052690e+01 4.8800552087e+01 1.5450058014e+02 1.5372596669e+01 6.2613186551e-01 9.0467826719e+00 3.0828011394e+01 9.6824474759e+00
3.0800000000e-01 5.2653398171e-02 2.9891746902e+02 8.9419079499e+01 3.7909294534e+01 -6.4320172360e+01 4.9254624360e+01 1.5452125186e+02 1.5495431198e+01 6.2646703672e-01 9.1549313469e+00 3.1014343903e+01 9.7586526906e+00
3.0900000000e-01 5.2501548205e-02 2.9994576439e+02 8.9818832319e+01 3.8225469081e+01 -6.3938621656e+01 4.9711960623e+01 1.5453945398e+02 1.5618459631e+01 6.2676227706e-01 9.2640545770e+00 3.1201151137e+01 9.8352357807e+00
3.1000000000e-01 5.2348177563e-02 3.0097457918e+02 9.0217766282e+01 3.8543397816e+01 -6.3555424869e+01 5.0172580547e+01 1.5455519115e+02 1.5741674286e+01 6.2701761989e-01 9.3741583590e+00 3.1388425497e+01 9.9121972920e+00
3.1100000000e-01 5.2193304127e-02 3.0200391247e+02 9.0615862026e+01 3.8863066715e+01 -6.3170606034e+01 5.0636474861e+01 1.5456846806e+02 1.5865067457e+01 6.2723310449e-01 9.4852381067e+00 3.1576159489e+01 9.9895377645e+00
3.1200000000e-01 5.2036945775e-02 3.0303376327e+02 9.1013100222e+01 3.9184486934e+01 -6.2784189147e+01 5.1103665900e+01 1.5457928937e+02 1.5988631408e+01 6.2740877570e-01 9.5973070372e+00 3.1764345527e+01 1.0067257732e+01
3.1300000000e-01 5.1879120411e-02 3.0406413054e+02 9.1409461718e+01 3.9507664681e+01 -6.2396198037e+01 5.1574185509e+01 1.5458765975e+02 1.6112358393e+01 6.2754468436e-01 9.7103692409e+00 3.1952976012e+01 1.0145357722e+01
3.1400000000e-01 5.1719845940e-02 3.0509501324e+02 9.1804927497e+01 3.9832622753e+01 -6.2006656390e+01 5.2048072481e+01 1.5459358389e+02 1.6236240642e+01 6.2764088693e-01 9.8244365425e+00 3.2142043328e+01 1.0223838257e+01
3.1500000000e-01 5.1559140244e-02 3.0612641029e+02 9.2199478720e+01 4.0159319089e+01 -6.1615587688e+01 5.2525270862e+01 1.5459706641e+02 1.6360270362e+01 6.2769744510e-01 9.9394990379e+00 3.2331539910e+01 1.0302699851e+01
3.1600000000e-01 5.1397021241e-02 3.0715832054e+02 9.2593096620e+01 4.0487820608e+01 -6.1223015369e+01 5.3005908242e+01 1.5459811199e+02 1.6484439751e+01 6.2771442669e-01 1.0055584533e+01 3.2521458066e+01 1.0381943017e+01
3.1700000000e-01 5.1233506843e-02 3.0819074284e+02 9.2985762624e+01 4.0818066880e+01 -6.0828962671e+01 5.3489887398e+01 1.5459672529e+02 1.6608740981e+01 6.2769190504e-01 1.0172675861e+01 3.2711790170e+01 1.0461568256e+01
