# n,  x, eps, mun, mun_std, mup, mup_std,  mue, P, P_e, P_std, E, E_std
2.1200000000e-01 0.0000000000e+00 2.0448086135e+02 5.5414094062e+01 1.4763050624e+01 -1.0775065991e+02 1.9515174295e+01 5.1100000000e-01 6.4547065902e+00 0.0000000000e+00 2.3839536136e+00 2.4967364863e+01 4.1207548683e+00
2.1300000000e-01 0.0000000000e+00 2.0547602081e+02 5.5774884188e+01 1.4924919271e+01 -1.0778448939e+02 1.9746413056e+01 5.1100000000e-01 6.5313745196e+00 0.0000000000e+00 2.4221571724e+00 2.5111154049e+01 4.1635330433e+00
2.1400000000e-01 0.0000000000e+00 2.0647154124e+02 5.6136030655e+01 1.5087902333e+01 -1.0781419636e+02 1.9979554427e+01 5.1100000000e-01 6.6084793221e+00 0.0000000000e+00 2.4608093459e+00 2.5255286160e+01 4.2065708897e+00
2.1500000000e-01 0.0000000000e+00 2.0746742299e+02 5.6497519038e+01 1.5251986816e+01 -1.0783978384e+02 2.0214576350e+01 5.1100000000e-01 6.6860186036e+00 0.0000000000e+00 2.4999095958e+00 2.5399758091e+01 4.2498690761e+00
2.1600000000e-01 0.0000000000e+00 2.0846366638e+02 5.6859334792e+01 1.5417189995e+01 -1.0786125519e+02 2.0451518109e+01 5.1100000000e-01 6.7639899303e+00 0.0000000000e+00 2.5394642539e+00 2.5544566596e+01 4.2934282739e+00
2.1700000000e-01 0.0000000000e+00 2.0946027176e+02 5.7221463607e+01 1.5583513226e+01 -1.0787861390e+02 2.0690380437e+01 5.1100000000e-01 6.8423908403e+00 0.0000000000e+00 2.5794765477e+00 2.5689708582e+01 4.3372491571e+00
2.1800000000e-01 0.0000000000e+00 2.1045723941e+02 5.7583891072e+01 1.5750955413e+01 -1.0789186371e+02 2.0931168281e+01 5.1100000000e-01 6.9212188392e+00 0.0000000000e+00 2.6199483439e+00 2.5835180801e+01 4.3813324019e+00
2.1900000000e-01 0.0000000000e+00 2.1145456964e+02 5.7946602921e+01 1.5919537290e+01 -1.0790100857e+02 2.1173917840e+01 5.1100000000e-01 7.0004714042e+00 0.0000000000e+00 2.6608874111e+00 2.5980980071e+01 4.4256786874e+00
2.2000000000e-01 0.0000000000e+00 2.1245226271e+02 5.8309584944e+01 1.6089237132e+01 -1.0790605258e+02 2.1418597848e+01 5.1100000000e-01 7.0801459757e+00 0.0000000000e+00 2.7022917346e+00 2.6127103236e+01 4.4702886951e+00
2.2100000000e-01 0.0000000000e+00 2.1345031889e+02 5.8672822881e+01 1.6260082334e+01 -1.0790700017e+02 2.1665259805e+01 5.1100000000e-01 7.1602399673e+00 0.0000000000e+00 2.7441694351e+00 2.6273547011e+01 4.5151631091e+00
2.2200000000e-01 0.0000000000e+00 2.1444873844e+02 5.9036302720e+01 1.6432053717e+01 -1.0790385573e+02 2.1913873580e+01 5.1100000000e-01 7.2407507641e+00 0.0000000000e+00 2.7865189057e+00 2.6420308287e+01 4.5603026161e+00
2.2300000000e-01 0.0000000000e+00 2.1544752157e+02 5.9400010273e+01 1.6605185069e+01 -1.0789662416e+02 2.2164496448e+01 5.1100000000e-01 7.3216757176e+00 0.0000000000e+00 2.8293510828e+00 2.6567383736e+01 4.6057079054e+00
2.2400000000e-01 0.0000000000e+00 2.1644666852e+02 5.9763931586e+01 1.6779457609e+01 -1.0788531031e+02 2.2417108193e+01 5.1100000000e-01 7.4030121516e+00 0.0000000000e+00 2.8726639419e+00 2.6714770195e+01 4.6513796691e+00
2.2500000000e-01 0.0000000000e+00 2.1744617950e+02 6.0128052718e+01 1.6954883089e+01 -1.0786991933e+02 2.2671728050e+01 5.1100000000e-01 7.4847573619e+00 0.0000000000e+00 2.9164629168e+00 2.6862464443e+01 4.6973186017e+00
2.2600000000e-01 0.0000000000e+00 2.1844605470e+02 6.0492359783e+01 1.7131462364e+01 -1.0785045648e+02 2.2928360641e+01 5.1100000000e-01 7.5669086135e+00 0.0000000000e+00 2.9607509979e+00 2.7010463263e+01 4.7435254005e+00
2.2700000000e-01 0.0000000000e+00 2.1944629428e+02 6.0856838868e+01 1.7309205232e+01 -1.0782692744e+02 2.3187030221e+01 5.1100000000e-01 7.6494631448e+00 0.0000000000e+00 3.0055331204e+00 2.7158763341e+01 4.7900007655e+00
2.2800000000e-01 0.0000000000e+00 2.2044689843e+02 6.1221476267e+01 1.7488109969e+01 -1.0779933779e+02 2.3447736759e+01 5.1100000000e-01 7.7324181633e+00 0.0000000000e+00 3.0508114325e+00 2.7307361515e+01 4.8367453995e+00
2.2900000000e-01 0.0000000000e+00 2.2144786728e+02 6.1586258231e+01 1.7668194167e+01 -1.0776769351e+02 2.3710505361e+01 5.1100000000e-01 7.8157708521e+00 0.0000000000e+00 3.0965928471e+00 2.7456254511e+01 4.8837600078e+00
2.3000000000e-01 0.0000000000e+00 2.2244920099e+02 6.1951171090e+01 1.7849444262e+01 -1.0773200063e+02 2.3975331846e+01 5.1100000000e-01 7.8995183644e+00 0.0000000000e+00 3.1428772565e+00 2.7605439071e+01 4.9310452985e+00
2.3100000000e-01 0.0000000000e+00 2.2345089966e+02 6.2316201256e+01 1.8031877285e+01 -1.0769226545e+02 2.4242238895e+01 5.1100000000e-01 7.9836578285e+00 0.0000000000e+00 3.1896711712e+00 2.7754911955e+01 4.9786019827e+00
2.3200000000e-01 0.0000000000e+00 2.2445296342e+02 6.2681335200e+01 1.8215489582e+01 -1.0764849442e+02 2.4511225423e+01 5.1100000000e-01 8.0681863418e+00 0.0000000000e+00 3.2369762251e+00 2.7904669934e+01 5.0264307739e+00
2.3300000000e-01 0.0000000000e+00 2.2545539236e+02 6.3046559417e+01 1.8400293474e+01 -1.0760069421e+02 2.4782319401e+01 5.1100000000e-01 8.1531009799e+00 0.0000000000e+00 3.2847984221e+00 2.8054709718e+01 5.0745323888e+00
2.3400000000e-01 0.0000000000e+00 2.2645818657e+02 6.3411860489e+01 1.8586284657e+01 -1.0754887163e+02 2.5055514413e+01 5.1100000000e-01 8.2383987887e+00 0.0000000000e+00 3.3331395176e+00 2.8205028058e+01 5.1229075465e+00
2.3500000000e-01 0.0000000000e+00 2.2746134611e+02 6.3777225102e+01 1.8773473971e+01 -1.0749303372e+02 2.5330838862e+01 5.1100000000e-01 8.3240767906e+00 0.0000000000e+00 3.3820048898e+00 2.8355621738e+01 5.1715569693e+00
2.3600000000e-01 0.0000000000e+00 2.2846487103e+02 6.4142639890e+01 1.8961870503e+01 -1.0743318760e+02 2.5608306019e+01 5.1100000000e-01 8.4101319799e+00 0.0000000000e+00 3.4313996124e+00 2.8506487433e+01 5.2204813821e+00
2.3700000000e-01 0.0000000000e+00 2.2946876140e+02 6.4508091682e+01 1.9151466375e+01 -1.0736934069e+02 2.5887907593e+01 5.1100000000e-01 8.4965613289e+00 0.0000000000e+00 3.4813239148e+00 2.8657621940e+01 5.2696815128e+00
2.3800000000e-01 0.0000000000e+00 2.3047301723e+02 6.4873567267e+01 1.9342266628e+01 -1.0730150048e+02 2.6169659273e+01 5.1100000000e-01 8.5833617832e+00 0.0000000000e+00 3.5317831031e+00 2.8809021960e+01 5.3191580921e+00
2.3900000000e-01 0.0000000000e+00 2.3147763854e+02 6.5239053569e+01 1.9534287829e+01 -1.0722967467e+02 2.6453591933e+01 5.1100000000e-01 8.6705302643e+00 0.0000000000e+00 3.5827829529e+00 2.8960684262e+01 5.3689118537e+00
2.4000000000e-01 0.0000000000e+00 2.3248262533e+02 6.5604537486e+01 1.9727527786e+01 -1.0715387125e+02 2.6739705063e+01 5.1100000000e-01 8.7580636666e+00 0.0000000000e+00 3.6343263722e+00 2.9112605541e+01 5.4189435342e+00
2.4100000000e-01 0.0000000000e+00 2.3348797760e+02 6.5970006092e+01 1.9921992018e+01 -1.0707409815e+02 2.7028013212e+01 5.1100000000e-01 8.8459588634e+00 0.0000000000e+00 3.6864170521e+00 2.9264782592e+01 5.4692538731e+00
2.4200000000e-01 0.0000000000e+00 2.3449369534e+02 6.6335446454e+01 2.0117687306e+01 -1.0699036364e+02 2.7318531673e+01 5.1100000000e-01 8.9342127061e+00 0.0000000000e+00 3.7390599240e+00 2.9417212131e+01 5.5198436128e+00
2.4300000000e-01 0.0000000000e+00 2.3549977848e+02 6.6700845698e+01 2.0314604348e+01 -1.0690267611e+02 2.7611250604e+01 5.1100000000e-01 9.0228220199e+00 0.0000000000e+00 3.7922556749e+00 2.9569890883e+01 5.5707134990e+00
2.4400000000e-01 0.0000000000e+00 2.3650622701e+02 6.7066191042e+01 2.0512764601e+01 -1.0681104407e+02 2.7906210625e+01 5.1100000000e-01 9.1117836054e+00 0.0000000000e+00 3.8460121718e+00 2.9722815610e+01 5.6218642799e+00
2.4500000000e-01 0.0000000000e+00 2.3751304085e+02 6.7431469748e+01 2.0712169037e+01 -1.0671547631e+02 2.8203412178e+01 5.1100000000e-01 9.2010942425e+00 0.0000000000e+00 3.9003324808e+00 2.9875983044e+01 5.6732967072e+00
2.4600000000e-01 0.0000000000e+00 2.3852021992e+02 6.7796669162e+01 2.0912824236e+01 -1.0661598163e+02 2.8502875799e+01 5.1100000000e-01 9.2907506918e+00 0.0000000000e+00 3.9552220437e+00 3.0029389927e+01 5.7250115354e+00
2.4700000000e-01 0.0000000000e+00 2.3952776415e+02 6.8161776671e+01 2.1114717745e+01 -1.0651256912e+02 2.8804587023e+01 5.1100000000e-01 9.3807496863e+00 0.0000000000e+00 4.0106795291e+00 3.0183033002e+01 5.7770095220e+00
2.4800000000e-01 0.0000000000e+00 2.4053567344e+02 6.8526779740e+01 2.1317874886e+01 -1.0640524797e+02 2.9108588012e+01 5.1100000000e-01 9.4710879377e+00 0.0000000000e+00 4.0667144680e+00 3.0336909024e+01 5.8292914279e+00
2.4900000000e-01 0.0000000000e+00 2.4154394767e+02 6.8891665924e+01 2.1522300688e+01 -1.0629402748e+02 2.9414890368e+01 5.1100000000e-01 9.5617621411e+00 0.0000000000e+00 4.1233319005e+00 3.0491014755e+01 5.8818580167e+00
2.5000000000e-01 0.0000000000e+00 2.4255258673e+02 6.9256422778e+01 2.1727988587e+01 -1.0617891722e+02 2.9723492204e+01 5.1100000000e-01 9.6527689653e+00 0.0000000000e+00 4.1805320956e+00 3.0645346917e+01 5.9347100554e+00
2.5100000000e-01 0.0000000000e+00 2.4356159047e+02 6.9621037970e+01 2.1934942562e+01 -1.0605992683e+02 3.0034409834e+01 5.1100000000e-01 9.7441050616e+00 0.0000000000e+00 4.2383198717e+00 3.0799902266e+01 5.9878483140e+00
2.5200000000e-01 0.0000000000e+00 2.4457095875e+02 6.9985499236e+01 2.2143169719e+01 -1.0593706611e+02 3.0347646275e+01 5.1100000000e-01 9.8357670546e+00 0.0000000000e+00 4.2966998357e+00 3.0954677591e+01 6.0412735657e+00
2.5300000000e-01 0.0000000000e+00 2.4558069142e+02 7.0349794376e+01 2.2352679508e+01 -1.0581034501e+02 3.0663235161e+01 5.1100000000e-01 9.9277515583e+00 0.0000000000e+00 4.3556766095e+00 3.1109669639e+01 6.0949865870e+00
2.5400000000e-01 0.0000000000e+00 2.4659078828e+02 7.0713911169e+01 2.2563484799e+01 -1.0567977373e+02 3.0981189354e+01 5.1100000000e-01 1.0020055156e+01 0.0000000000e+00 4.4152571324e+00 3.1264875120e+01 6.1489881575e+00
2.5500000000e-01 0.0000000000e+00 2.4760124917e+02 7.1077837627e+01 2.2775570942e+01 -1.0554536244e+02 3.1301498425e+01 5.1100000000e-01 1.0112674421e+01 0.0000000000e+00 4.4754409977e+00 3.1420290878e+01 6.2032790600e+00
2.5600000000e-01 0.0000000000e+00 2.4861207389e+02 7.1441561664e+01 2.2988959405e+01 -1.0540712159e+02 3.1624199188e+01 5.1100000000e-01 1.0205605898e+01 0.0000000000e+00 4.5362365536e+00 3.1575913626e+01 6.2578600805e+00
2.5700000000e-01 0.0000000000e+00 2.4962326223e+02 7.1805071383e+01 2.3203631311e+01 -1.0526506168e+02 3.1949270912e+01 5.1100000000e-01 1.0298846120e+01 0.0000000000e+00 4.5976408445e+00 3.1731740178e+01 6.3127320085e+00
2.5800000000e-01 0.0000000000e+00 2.5063481396e+02 7.2168354857e+01 2.3419620222e+01 -1.0511919345e+02 3.2276770047e+01 5.1100000000e-01 1.0392391595e+01 0.0000000000e+00 4.6596675789e+00 3.1887767278e+01 6.3678956365e+00
2.5900000000e-01 0.0000000000e+00 2.5164672885e+02 7.2531400266e+01 2.3636929972e+01 -1.0496952772e+02 3.2606701810e+01 5.1100000000e-01 1.0486238817e+01 0.0000000000e+00 4.7223200885e+00 3.2043991704e+01 6.4233517606e+00
2.6000000000e-01 0.0000000000e+00 2.5265900667e+02 7.2894195893e+01 2.3855540991e+01 -1.0481607543e+02 3.2939045722e+01 5.1100000000e-01 1.0580384259e+01 0.0000000000e+00 4.7855954133e+00 3.2200410282e+01 6.4791011800e+00
2.6100000000e-01 0.0000000000e+00 2.5367164716e+02 7.3256730028e+01 2.4075473410e+01 -1.0465884772e+02 3.3273842339e+01 5.1100000000e-01 1.0674824378e+01 0.0000000000e+00 4.8495026917e+00 3.2357019766e+01 6.5351446973e+00
2.6200000000e-01 0.0000000000e+00 2.5468465005e+02 7.3618991047e+01 2.4296730813e+01 -1.0449785583e+02 3.3611094713e+01 5.1100000000e-01 1.0769555609e+01 0.0000000000e+00 4.9140466660e+00 3.2513816968e+01 6.5914831186e+00
2.6300000000e-01 0.0000000000e+00 2.5569801505e+02 7.3980967387e+01 2.4519323263e+01 -1.0433311114e+02 3.3950828093e+01 5.1100000000e-01 1.0864574373e+01 0.0000000000e+00 4.9792316237e+00 3.2670798668e+01 6.6481172533e+00
2.6400000000e-01 0.0000000000e+00 2.5671174188e+02 7.4342647551e+01 2.4743252199e+01 -1.0416462515e+02 3.4293050635e+01 5.1100000000e-01 1.0959877076e+01 0.0000000000e+00 5.0450618631e+00 3.2827961659e+01 6.7050479143e+00
2.6500000000e-01 0.0000000000e+00 2.5772583024e+02 7.4704020142e+01 2.4968523655e+01 -1.0399240949e+02 3.4637774290e+01 5.1100000000e-01 1.1055460100e+01 0.0000000000e+00 5.1115419286e+00 3.2985302784e+01 6.7622759177e+00
2.6600000000e-01 0.0000000000e+00 2.5874027982e+02 7.5065073803e+01 2.5195133325e+01 -1.0381647593e+02 3.4985004612e+01 5.1100000000e-01 1.1151319814e+01 0.0000000000e+00 5.1786747249e+00 3.3142818863e+01 6.8198020834e+00
2.6700000000e-01 0.0000000000e+00 2.5975509028e+02 7.5425797193e+01 2.5423089192e+01 -1.0363683640e+02 3.5334751465e+01 5.1100000000e-01 1.1247452574e+01 0.0000000000e+00 5.2464650477e+00 3.3300506655e+01 6.8776272346e+00
2.6800000000e-01 0.0000000000e+00 2.6077026129e+02 7.5786179122e+01 2.5652417872e+01 -1.0345350290e+02 3.5687066241e+01 5.1100000000e-01 1.1343854714e+01 0.0000000000e+00 5.3149222095e+00 3.3458363026e+01 6.9357521981e+00
2.6900000000e-01 0.0000000000e+00 2.6178579252e+02 7.6146208461e+01 2.5883097168e+01 -1.0326648754e+02 3.6041918148e+01 5.1100000000e-01 1.1440522555e+01 0.0000000000e+00 5.3840446504e+00 3.3616384837e+01 6.9941778041e+00
2.7000000000e-01 0.0000000000e+00 2.6280168359e+02 7.6505874038e+01 2.6115150905e+01 -1.0307580268e+02 3.6399351356e+01 5.1100000000e-01 1.1537452401e+01 0.0000000000e+00 5.4538412418e+00 3.3774568850e+01 7.0529048865e+00
2.7100000000e-01 0.0000000000e+00 2.6381793414e+02 7.6865164876e+01 2.6348576907e+01 -1.0288146064e+02 3.6759364902e+01 5.1100000000e-01 1.1634640542e+01 0.0000000000e+00 5.5243151799e+00 3.3932911953e+01 7.1119342827e+00
2.7200000000e-01 0.0000000000e+00 2.6483454379e+02 7.7224070002e+01 2.6583373928e+01 -1.0268347395e+02 3.7121970361e+01 5.1100000000e-01 1.1732083253e+01 0.0000000000e+00 5.5954694232e+00 3.4091410984e+01 7.1712668339e+00
2.7300000000e-01 0.0000000000e+00 2.6585151215e+02 7.7582578534e+01 2.6819559870e+01 -1.0248185523e+02 3.7487193889e+01 5.1100000000e-01 1.1829776792e+01 0.0000000000e+00 5.6673129111e+00 3.4250062811e+01 7.2309033845e+00
2.7400000000e-01 0.0000000000e+00 2.6686883881e+02 7.7940679623e+01 2.7057132948e+01 -1.0227661725e+02 3.7855039607e+01 5.1100000000e-01 1.1927717404e+01 0.0000000000e+00 5.7398455179e+00 3.4408864278e+01 7.2908447830e+00
2.7500000000e-01 0.0000000000e+00 2.6788652337e+02 7.8298362506e+01 2.7296095207e+01 -1.0206777286e+02 3.8225518714e+01 5.1100000000e-01 1.2025901322e+01 0.0000000000e+00 5.8130728580e+00 3.4567812245e+01 7.3510918814e+00
2.7600000000e-01 0.0000000000e+00 2.6890456539e+02 7.8655616475e+01 2.7536462975e+01 -1.0185533504e+02 3.8598655688e+01 5.1100000000e-01 1.2124324757e+01 0.0000000000e+00 5.8870034526e+00 3.4726903586e+01 7.4116455354e+00
2.7700000000e-01 0.0000000000e+00 2.6992296445e+02 7.9012430926e+01 2.7778231379e+01 -1.0163931684e+02 3.8974457448e+01 5.1100000000e-01 1.2222983916e+01 0.0000000000e+00 5.9616388718e+00 3.4886135201e+01 7.4725066044e+00
2.7800000000e-01 0.0000000000e+00 2.7094172011e+02 7.9368795295e+01 2.8021408102e+01 -1.0141973151e+02 3.9352943242e+01 5.1100000000e-01 1.2321874986e+01 0.0000000000e+00 6.0369842968e+00 3.5045503980e+01 7.5336759515e+00
2.7900000000e-01 0.0000000000e+00 2.7196083189e+02 7.9724699045e+01 2.8266016672e+01 -1.0119659233e+02 3.9734142654e+01 5.1100000000e-01 1.2420994141e+01 0.0000000000e+00 6.1130500063e+00 3.5205006782e+01 7.5951544438e+00
2.8000000000e-01 0.0000000000e+00 2.7298029935e+02 8.0080131753e+01 2.8512023108e+01 -1.0096991271e+02 4.0118021371e+01 5.1100000000e-01 1.2520337546e+01 0.0000000000e+00 6.1898279059e+00 3.5364640518e+01 7.6569429521e+00
2.8100000000e-01 0.0000000000e+00 2.7400012200e+02 8.0435083076e+01 2.8759474774e+01 -1.0073970613e+02 4.0504649777e+01 5.1100000000e-01 1.2619901349e+01 0.0000000000e+00 6.2673372641e+00 3.5524402120e+01 7.7190423509e+00
2.8200000000e-01 0.0000000000e+00 2.7502029935e+02 8.0789542685e+01 2.9008352309e+01 -1.0050598631e+02 4.0894011748e+01 5.1100000000e-01 1.2719681687e+01 0.0000000000e+00 6.3455748380e+00 3.5684288475e+01 7.7814535186e+00
2.8300000000e-01 0.0000000000e+00 2.7604083091e+02 8.1143500345e+01 2.9258673210e+01 -1.0026876690e+02 4.1286135277e+01 5.1100000000e-01 1.2819674685e+01 0.0000000000e+00 6.4245487947e+00 3.5844296512e+01 7.8441773377e+00
2.8400000000e-01 0.0000000000e+00 2.7706171618e+02 8.1496945898e+01 2.9510444237e+01 -1.0002806174e+02 4.1681034763e+01 5.1100000000e-01 1.2919876457e+01 0.0000000000e+00 6.5042646507e+00 3.6004423162e+01 7.9072146943e+00
2.8500000000e-01 0.0000000000e+00 2.7808295463e+02 8.1849869238e+01 2.9763659182e+01 -9.9783884771e+01 4.2078714214e+01 5.1100000000e-01 1.3020283100e+01 0.0000000000e+00 6.5847242696e+00 3.6164665379e+01 7.9705664786e+00
2.8600000000e-01 0.0000000000e+00 2.7910454573e+02 8.2202260280e+01 3.0018329446e+01 -9.9536249999e+01 4.2479188341e+01 5.1100000000e-01 1.3120890706e+01 0.0000000000e+00 6.6659348966e+00 3.6325020050e+01 8.0342335847e+00
2.8700000000e-01 0.0000000000e+00 2.8012648897e+02 8.2554109143e+01 3.0274464574e+01 -9.9285171551e+01 4.2882487416e+01 5.1100000000e-01 1.3221695352e+01 0.0000000000e+00 6.7479003682e+00 3.6485484222e+01 8.0982169107e+00
2.8800000000e-01 0.0000000000e+00 2.8114878378e+02 8.2905405847e+01 3.0532054876e+01 -9.9030663644e+01 4.3288597713e+01 5.1100000000e-01 1.3322693104e+01 0.0000000000e+00 6.8306235418e+00 3.6646054790e+01 8.1625173588e+00
2.8900000000e-01 0.0000000000e+00 2.8217142959e+02 8.3256140527e+01 3.0791137071e+01 -9.8772740580e+01 4.3697580871e+01 5.1100000000e-01 1.3423880018e+01 0.0000000000e+00 6.9141178636e+00 3.6806728700e+01 8.2271358351e+00
2.9000000000e-01 0.0000000000e+00 2.8319442587e+02 8.3606303471e+01 3.1051676290e+01 -9.8511416778e+01 4.4109391183e+01 5.1100000000e-01 1.3525252139e+01 0.0000000000e+00 6.9983768641e+00 3.6967502990e+01 8.2920732499e+00
2.9100000000e-01 0.0000000000e+00 2.8421777201e+02 8.3955884927e+01 3.1313725846e+01 -9.8246706730e+01 4.4524114510e+01 5.1100000000e-01 1.3626805502e+01 0.0000000000e+00 7.0834194644e+00 3.7128374610e+01 8.3573305173e+00
2.9200000000e-01 0.0000000000e+00 2.8524146744e+02 8.4304875247e+01 3.1577248276e+01 -9.7978625022e+01 4.4941704708e+01 5.1100000000e-01 1.3728536131e+01 0.0000000000e+00 7.1692382012e+00 3.7289340551e+01 8.4229085560e+00
2.9300000000e-01 0.0000000000e+00 2.8626551156e+02 8.4653264858e+01 3.1842293541e+01 -9.7707186296e+01 4.5362235844e+01 5.1100000000e-01 1.3830440043e+01 0.0000000000e+00 7.2558515773e+00 3.7450397816e+01 8.4888082883e+00
2.9400000000e-01 0.0000000000e+00 2.8728990377e+02 8.5001044237e+01 3.2108820858e+01 -9.7432405315e+01 4.5785661977e+01 5.1100000000e-01 1.3932513239e+01 0.0000000000e+00 7.3432491344e+00 3.7611543424e+01 8.5550306412e+00
2.9500000000e-01 0.0000000000e+00 2.8831464344e+02 8.5348203918e+01 3.2376851226e+01 -9.7154296965e+01 4.6212018059e+01 5.1100000000e-01 1.4034751717e+01 0.0000000000e+00 7.4314432131e+00 3.7772774369e+01 8.6215765456e+00
2.9600000000e-01 0.0000000000e+00 2.8933972997e+02 8.5694734556e+01 3.2646414957e+01 -9.6872876077e+01 4.6641351908e+01 5.1100000000e-01 1.4137151463e+01 0.0000000000e+00 7.5204462134e+00 3.7934087720e+01 8.6884469367e+00
2.9700000000e-01 0.0000000000e+00 2.9036516270e+02 8.6040626773e+01 3.2917487964e+01 -9.6588157764e+01 4.7073636435e+01 5.1100000000e-01 1.4239708454e+01 0.0000000000e+00 7.6102516238e+00 3.8095480464e+01 8.7556427538e+00
2.9800000000e-01 0.0000000000e+00 2.9139094100e+02 8.6385871322e+01 3.3190091614e+01 -9.6300157079e+01 4.7508912777e+01 5.1100000000e-01 1.4342418656e+01 0.0000000000e+00 7.7008733699e+00 3.8256949659e+01 8.8231649408e+00
2.9900000000e-01 0.0000000000e+00 2.9241706422e+02 8.6730459046e+01 3.3464229126e+01 -9.6008889145e+01 4.7947195660e+01 5.1100000000e-01 1.4445278033e+01 0.0000000000e+00 7.7923124242e+00 3.8418492379e+01 8.8910144458e+00
3.0000000000e-01 0.0000000000e+00 2.9344353169e+02 8.7074380756e+01 3.3739915829e+01 -9.5714369269e+01 4.8388500342e+01 5.1100000000e-01 1.4548282533e+01 0.0000000000e+00 7.8845792743e+00 3.8580105645e+01 8.9591922211e+00
3.0100000000e-01 0.0000000000e+00 2.9447034276e+02 8.7417627443e+01 3.4017144669e+01 -9.5416612714e+01 4.8832838261e+01 5.1100000000e-01 1.4651428104e+01 0.0000000000e+00 7.9776754095e+00 3.8741786567e+01 9.0276992235e+00
3.0200000000e-01 0.0000000000e+00 2.9549749673e+02 8.7760190080e+01 3.4295911653e+01 -9.5115634934e+01 4.9280205187e+01 5.1100000000e-01 1.4754710677e+01 0.0000000000e+00 8.0716018039e+00 3.8903532209e+01 9.0965364142e+00
3.0300000000e-01 0.0000000000e+00 2.9652499291e+02 8.8102059701e+01 3.4576246035e+01 -9.4811451346e+01 4.9730645007e+01 5.1100000000e-01 1.4858126181e+01 0.0000000000e+00 8.1663715120e+00 3.9065339630e+01 9.1657047589e+00
3.0400000000e-01 0.0000000000e+00 2.9755283061e+02 8.8443227456e+01 3.4858165030e+01 -9.4504077547e+01 5.0184199534e+01 5.1100000000e-01 1.4961670539e+01 0.0000000000e+00 8.2619951245e+00 3.9227205947e+01 9.2352052276e+00
3.0500000000e-01 0.0000000000e+00 2.9858100913e+02 8.8783684563e+01 3.5141646219e+01 -9.4193529096e+01 5.0640842681e+01 5.1100000000e-01 1.5065339666e+01 0.0000000000e+00 8.3584676046e+00 3.9389128282e+01 9.3050387951e+00
3.0600000000e-01 0.0000000000e+00 2.9960952774e+02 8.9123422220e+01 3.5426691310e+01 -9.3879821728e+01 5.1100574708e+01 5.1100000000e-01 1.5169129462e+01 0.0000000000e+00 8.4557934829e+00 3.9551103718e+01 9.3752064403e+00
3.0700000000e-01 0.0000000000e+00 3.0063838573e+02 8.9462431789e+01 3.5713336300e+01 -9.3562971156e+01 5.1563462998e+01 5.1100000000e-01 1.5273035830e+01 0.0000000000e+00 8.5539876917e+00 3.9713129412e+01 9.4457091470e+00
3.0800000000e-01 0.0000000000e+00 3.0166758235e+02 8.9800704603e+01 3.6001569878e+01 -9.3242993254e+01 5.2029504018e+01 5.1100000000e-01 1.5377054664e+01 0.0000000000e+00 8.6530510137e+00 3.9875202447e+01 9.5165479034e+00
3.0900000000e-01 0.0000000000e+00 3.0269711689e+02 9.0138232169e+01 3.6291392257e+01 -9.2919903809e+01 5.2498679226e+01 5.1100000000e-01 1.5481181853e+01 0.0000000000e+00 8.7529852322e+00 4.0037320024e+01 9.5877237026e+00
3.1000000000e-01 0.0000000000e+00 3.0372698857e+02 9.0475005937e+01 3.6582840719e+01 -9.2593718885e+01 5.2971079841e+01 5.1100000000e-01 1.5585413273e+01 0.0000000000e+00 8.8538099469e+00 4.0199479251e+01 9.6592375419e+00
3.1100000000e-01 0.0000000000e+00 3.0475719664e+02 9.0811017509e+01 3.6875877858e+01 -9.2264454406e+01 5.3446649926e+01 5.1100000000e-01 1.5689744802e+01 0.0000000000e+00 8.9555116980e+00 4.0361677309e+01 9.7310904238e+00
3.1200000000e-01 0.0000000000e+00 3.0578774034e+02 9.1146258479e+01 3.7170551578e+01 -9.1932126527e+01 5.3925457299e+01 5.1100000000e-01 1.5794172305e+01 0.0000000000e+00 9.0581131936e+00 4.0523911349e+01 9.8032833551e+00
3.1300000000e-01 0.0000000000e+00 3.0681861890e+02 9.1480720619e+01 3.7466834164e+01 -9.1596751266e+01 5.4407474210e+01 5.1100000000e-01 1.5898691652e+01 0.0000000000e+00 9.1616091187e+00 4.0686178599e+01 9.8758173476e+00
3.1400000000e-01 0.0000000000e+00 3.0784983153e+02 9.1814395610e+01 3.7764768668e+01 -9.1258344932e+01 5.4892781524e+01 5.1100000000e-01 1.6003298696e+01 0.0000000000e+00 9.2660151100e+00 4.0848476196e+01 9.9486934177e+00
3.1500000000e-01 0.0000000000e+00 3.0888137743e+02 9.2147275310e+01 3.8064313158e+01 -9.0916923713e+01 5.5381305712e+01 5.1100000000e-01 1.6107989296e+01 0.0000000000e+00 9.3713237889e+00 4.1010801355e+01 1.0021912587e+01
3.1600000000e-01 0.0000000000e+00 3.0991325581e+02 9.2479351586e+01 3.8365524927e+01 -9.0572503951e+01 5.5873153502e+01 5.1100000000e-01 1.6212759296e+01 0.0000000000e+00 9.4775554554e+00 4.1173151283e+01 1.0095475881e+01
3.1700000000e-01 0.0000000000e+00 3.1094546586e+02 9.2810616403e+01 3.8668378054e+01 -9.0225101969e+01 5.6368287267e+01 5.1100000000e-01 1.6317604542e+01 0.0000000000e+00 9.5847063252e+00 4.1335523211e+01 1.0169384332e+01
